date,开盘价,最高价,最低价,收盘价,成交金额(元),成交量(股),股票代码
2023/11/3 23:17,175.2,175.26,175.19,175.22,19745280,112932,AAPL
2023/11/3 23:18,175.2,175.29,175.2,175.24,22389248,127976,AAPL
2023/11/3 23:19,175.19,175.19,175.1,175.11,24914944,142520,AAPL
2023/11/3 23:20,175.08,175.12,175.07,175.07,17627136,100844,AAPL
2023/11/3 23:21,175.08,175.19,175.08,175.18,25687552,146976,AAPL
2023/11/3 23:22,175.1,175.1,174.99,174.99,34005504,194576,AAPL
2023/11/3 23:23,175.1,175.18,175.1,175.18,20286464,116064,AAPL
2023/11/3 23:24,175.14,175.14,175.08,175.11,17334272,99184,AAPL
2023/11/3 23:25,175.1,175.11,175.01,175.01,22785536,130448,AAPL
2023/11/3 23:26,175,175,174.88,174.88,31172608,178512,AAPL
2023/11/3 23:27,174.9,174.94,174.89,174.94,25053184,143432,AAPL
2023/11/3 23:28,174.92,174.92,174.85,174.89,23805952,136400,AAPL
2023/11/3 23:29,174.85,174.94,174.85,174.92,23279616,133372,AAPL
2023/11/3 23:30,174.91,174.92,174.79,174.79,25004544,143260,AAPL
2023/11/3 23:31,174.85,174.88,174.74,174.88,42986496,246228,AAPL
2023/11/3 23:32,174.84,175,174.84,175,42260480,241896,AAPL
2023/11/3 23:33,175.05,175.12,175.05,175.12,14999040,85844,AAPL
2023/11/3 23:34,175.1,175.15,175.1,175.13,21883392,125192,AAPL
2023/11/3 23:35,175.13,175.3,175.13,175.28,24544256,140276,AAPL
2023/11/3 23:36,175.29,175.41,175.29,175.37,30447616,173868,AAPL
2023/11/3 23:37,175.35,175.37,175.24,175.24,16820736,96168,AAPL
2023/11/3 23:38,175.25,175.35,175.24,175.24,18716672,106992,AAPL
2023/11/3 23:39,175.24,175.24,175.16,175.22,14720000,84208,AAPL
2023/11/3 23:40,175.24,175.26,175.18,175.26,13258752,75880,AAPL
2023/11/3 23:41,175.35,175.35,175.21,175.21,24215040,138376,AAPL
2023/11/3 23:42,175.24,175.26,175.21,175.22,11708416,66984,AAPL
2023/11/3 23:43,175.19,175.19,175.12,175.13,10317312,59036,AAPL
2023/11/3 23:44,175.07,175.07,175.01,175.03,19863552,113684,AAPL
2023/11/3 23:45,175.05,175.06,174.99,175.06,30995456,177420,AAPL
2023/11/3 23:46,175,175.04,175,175.02,11773440,67444,AAPL
2023/11/3 23:47,175.05,175.09,175.05,175.09,8271360,47416,AAPL
2023/11/3 23:48,175.15,175.15,175.08,175.12,15966720,91364,AAPL
2023/11/3 23:49,175.2,175.2,175.09,175.11,20221440,115636,AAPL
2023/11/3 23:50,175.12,175.32,175.12,175.32,24846848,142048,AAPL
2023/11/3 23:51,175.28,175.42,175.28,175.42,21553664,123184,AAPL
2023/11/3 23:52,175.37,175.48,175.36,175.48,16809984,96024,AAPL
2023/11/3 23:53,175.5,175.5,175.44,175.44,25784832,147168,AAPL
2023/11/3 23:54,175.42,175.42,175.36,175.38,14836224,84812,AAPL
2023/11/3 23:55,175.39,175.45,175.36,175.45,9147904,52276,AAPL
2023/11/3 23:56,175.35,175.4,175.35,175.38,16309760,93232,AAPL
2023/11/3 23:57,175.43,175.46,175.43,175.44,9492992,54256,AAPL
2023/11/3 23:58,175.45,175.62,175.45,175.62,23120896,131848,AAPL
2023/11/3 23:59,175.59,175.59,175.54,175.54,13713408,78284,AAPL
2023/11/3 0:00,175.51,175.51,175.43,175.43,15451136,88220,AAPL
2023/11/3 0:01,175.43,175.43,175.35,175.35,15006208,85808,AAPL
2023/11/3 0:02,175.37,175.42,175.37,175.37,8764928,50116,AAPL
2023/11/3 0:03,175.35,175.4,175.32,175.39,13618176,77828,AAPL
2023/11/3 0:04,175.4,175.4,175.32,175.32,9435136,53924,AAPL
2023/11/3 0:05,175.32,175.37,175.32,175.34,10286592,58872,AAPL
2023/11/3 0:06,175.37,175.38,175.33,175.38,10605056,60604,AAPL
2023/11/3 0:07,175.39,175.58,175.39,175.58,22265344,127084,AAPL
2023/11/3 0:08,175.56,175.63,175.51,175.63,12753920,72796,AAPL
2023/11/3 0:09,175.63,175.76,175.5,175.76,52907520,301412,AAPL
2023/11/3 0:10,175.65,175.69,175.64,175.64,18841088,107468,AAPL
2023/11/3 0:11,175.64,175.68,175.6,175.67,11229696,64096,AAPL
2023/11/3 0:12,175.68,175.77,175.68,175.74,20550656,117136,AAPL
2023/11/3 0:13,175.73,175.77,175.72,175.77,13465600,76784,AAPL
2023/11/3 0:14,175.81,175.84,175.79,175.81,35664384,203088,AAPL
2023/11/3 0:15,175.84,175.9,175.84,175.89,26248192,149472,AAPL
2023/11/3 0:16,175.88,175.88,175.85,175.86,12143104,69216,AAPL
2023/11/3 0:17,175.91,175.93,175.89,175.89,21602816,123072,AAPL
2023/11/3 0:18,175.91,175.91,175.88,175.91,17542656,99960,AAPL
2023/11/3 0:19,175.93,176.07,175.93,176.03,70887424,403136,AAPL
2023/11/3 0:20,176,176.01,175.93,176.01,15879680,90456,AAPL
2023/11/3 0:21,176.08,176.1,176.07,176.07,25168896,143160,AAPL
2023/11/3 0:22,176.12,176.12,176.06,176.08,28222464,160508,AAPL
2023/11/3 0:23,176.05,176.31,176.05,176.31,45078016,256220,AAPL
2023/11/3 0:24,176.34,176.34,176.3,176.32,37206528,211448,AAPL
2023/11/3 0:25,176.3,176.39,176.3,176.35,32006144,181848,AAPL
2023/11/3 0:26,176.34,176.34,176.27,176.34,28066816,159472,AAPL
2023/11/3 0:27,176.26,176.41,176.26,176.41,34767360,197480,AAPL
2023/11/3 0:28,176.39,176.39,176.32,176.32,24744448,140540,AAPL
2023/11/3 0:29,176.33,176.45,176.33,176.45,36531712,207444,AAPL
2023/11/3 0:30,176.47,176.47,176.34,176.34,30899200,175444,AAPL
2023/11/3 0:31,176.33,176.43,176.32,176.43,23878656,135664,AAPL
2023/11/3 0:32,176.43,176.43,176.27,176.27,22065664,125436,AAPL
2023/11/3 0:33,176.3,176.38,176.3,176.37,21223936,120632,AAPL
2023/11/3 0:34,176.3,176.34,176.27,176.3,22936576,130384,AAPL
2023/11/3 0:35,176.29,176.29,176.24,176.26,18860032,107276,AAPL
2023/11/3 0:36,176.22,176.22,176.11,176.13,25467392,144804,AAPL
2023/11/3 0:37,176.12,176.15,176.11,176.11,14270464,81252,AAPL
2023/11/3 0:38,176.1,176.12,176.07,176.12,16858112,95940,AAPL
2023/11/3 0:39,176.15,176.15,176.1,176.1,18371072,104500,AAPL
2023/11/3 0:40,176.11,176.25,176.11,176.25,22010880,125172,AAPL
2023/11/3 0:41,176.29,176.3,176.27,176.28,14886912,84692,AAPL
2023/11/3 0:42,176.31,176.4,176.31,176.36,15288320,86940,AAPL
2023/11/3 0:43,176.32,176.37,176.29,176.37,18265088,103852,AAPL
2023/11/3 0:44,176.39,176.39,176.34,176.35,9516544,54164,AAPL
2023/11/3 0:45,176.37,176.38,176.34,176.35,13943808,79304,AAPL
2023/11/3 0:46,176.3,176.32,176.3,176.32,32203264,183028,AAPL
2023/11/3 0:47,176.34,176.36,176.32,176.36,13384704,76100,AAPL
2023/11/3 0:48,176.38,176.44,176.38,176.44,19586048,111344,AAPL
2023/11/3 0:49,176.44,176.44,176.38,176.38,12000768,68240,AAPL
2023/11/3 0:50,176.4,176.4,176.29,176.29,19893760,113016,AAPL
2023/11/3 0:51,176.27,176.29,176.26,176.26,11448320,65124,AAPL
2023/11/3 0:52,176.24,176.24,176.2,176.23,9918976,56440,AAPL
2023/11/3 0:53,176.21,176.21,176.11,176.11,29688320,168788,AAPL
2023/11/3 0:54,176.07,176.08,176.01,176.05,28256768,160788,AAPL
2023/11/3 0:55,176.02,176.02,175.92,175.92,24528896,139588,AAPL
2023/11/3 0:56,175.95,175.98,175.9,175.9,18638848,106136,AAPL
2023/11/3 0:57,175.91,175.97,175.9,175.95,14822912,84408,AAPL
2023/11/3 0:58,175.97,176.06,175.97,176.06,15966208,90864,AAPL
2023/11/3 0:59,176.1,176.16,176.1,176.15,18365952,104496,AAPL
2023/11/3 1:00,176.18,176.26,176.18,176.18,17687552,100592,AAPL
2023/11/3 1:01,176.21,176.23,176.16,176.23,11136000,63344,AAPL
2023/11/3 1:02,176.29,176.34,176.29,176.33,21919744,124576,AAPL
2023/11/3 1:03,176.29,176.33,176.27,176.27,13615104,77400,AAPL
2023/11/3 1:04,176.22,176.22,176.14,176.14,20397056,115936,AAPL
2023/11/3 1:05,176.19,176.3,176.19,176.29,17337344,98520,AAPL
2023/11/3 1:06,176.33,176.34,176.3,176.34,14166016,80520,AAPL
2023/11/3 1:07,176.37,176.41,176.35,176.37,13684736,77780,AAPL
2023/11/3 1:08,176.34,176.37,176.27,176.27,15064064,85592,AAPL
2023/11/3 1:09,176.22,176.22,176.18,176.22,10436608,59396,AAPL
2023/11/3 1:10,176.19,176.19,176.08,176.08,9786368,55656,AAPL
2023/11/3 1:11,176.06,176.11,176.06,176.11,17029120,96964,AAPL
2023/11/3 1:12,176.12,176.14,176.08,176.12,9885696,56192,AAPL
2023/11/3 1:13,176.13,176.14,176.12,176.12,11590656,66000,AAPL
2023/11/3 1:14,176.08,176.08,175.99,176.07,18615296,105916,AAPL
2023/11/3 1:15,176.08,176.08,175.98,175.99,10132480,57640,AAPL
2023/11/3 1:16,175.99,176.02,175.98,176.01,14002176,79776,AAPL
2023/11/3 1:17,176.02,176.1,176.02,176.1,14022656,79800,AAPL
2023/11/3 1:18,176.12,176.13,176.06,176.06,14114816,80392,AAPL
2023/11/3 1:19,176.12,176.15,176.09,176.15,9375744,53412,AAPL
2023/11/3 1:20,176.13,176.13,176,176.01,11502592,65548,AAPL
2023/11/3 1:21,176.04,176.1,176.04,176.1,8083456,46056,AAPL
2023/11/3 1:22,176.06,176.06,175.95,175.97,9197568,52380,AAPL
2023/11/3 1:23,175.96,176.01,175.96,175.96,12181504,69396,AAPL
2023/11/3 1:24,175.94,175.94,175.77,175.77,19331072,110104,AAPL
2023/11/3 1:25,175.76,175.79,175.75,175.75,14867456,84796,AAPL
2023/11/3 1:26,175.76,175.81,175.76,175.81,12646400,72100,AAPL
2023/11/3 1:27,175.82,175.82,175.76,175.82,12597248,71816,AAPL
2023/11/3 1:28,175.82,175.84,175.82,175.82,9787392,55760,AAPL
2023/11/3 1:29,175.79,175.84,175.79,175.84,12186624,69424,AAPL
2023/11/3 1:30,175.81,175.81,175.73,175.76,17787904,101388,AAPL
2023/11/3 1:31,175.76,175.85,175.76,175.76,28006400,159732,AAPL
2023/11/3 1:32,175.78,175.82,175.72,175.72,19468288,111028,AAPL
2023/11/3 1:33,175.7,175.72,175.65,175.65,22019072,125608,AAPL
2023/11/3 1:34,175.63,175.65,175.56,175.56,32944128,187936,AAPL
2023/11/3 1:35,175.57,175.62,175.57,175.6,18363392,104840,AAPL
2023/11/3 1:36,175.6,175.6,175.5,175.5,22530048,128548,AAPL
2023/11/3 1:37,175.47,175.54,175.47,175.54,23326720,133116,AAPL
2023/11/3 1:38,175.54,175.55,175.52,175.52,10847232,61940,AAPL
2023/11/3 1:39,175.59,175.59,175.51,175.51,11246592,64224,AAPL
2023/11/3 1:40,175.49,175.56,175.49,175.53,14488576,82704,AAPL
2023/11/3 1:41,175.55,175.55,175.46,175.48,9085952,51916,AAPL
2023/11/3 1:42,175.51,175.51,175.45,175.45,9191424,52476,AAPL
2023/11/3 1:43,175.43,175.43,175.31,175.31,27257856,155556,AAPL
2023/11/3 1:44,175.29,175.29,175.22,175.24,30504960,174284,AAPL
2023/11/3 1:45,175.23,175.26,175.22,175.24,14989312,85672,AAPL
2023/11/3 1:46,175.26,175.47,175.26,175.46,39069696,222984,AAPL
2023/11/3 1:47,175.45,175.45,175.41,175.42,15043584,85832,AAPL
2023/11/3 1:48,175.4,175.43,175.4,175.42,10395648,59420,AAPL
2023/11/3 1:49,175.42,175.43,175.4,175.42,8163328,46588,AAPL
2023/11/3 1:50,175.42,175.51,175.42,175.51,16027648,91472,AAPL
2023/11/3 1:51,175.52,175.52,175.42,175.46,12831744,73240,AAPL
2023/11/3 1:52,175.46,175.46,175.4,175.42,10244096,58480,AAPL
2023/11/3 1:53,175.47,175.49,175.46,175.46,13768704,78600,AAPL
2023/11/3 1:54,175.51,175.52,175.46,175.48,24815616,141572,AAPL
2023/11/3 1:55,175.48,175.55,175.48,175.55,8946688,51116,AAPL
2023/11/3 1:56,175.59,175.69,175.59,175.69,15554560,88680,AAPL
2023/11/3 1:57,175.72,175.74,175.71,175.74,19409920,110628,AAPL
2023/11/3 1:58,175.76,175.82,175.73,175.73,25764864,146720,AAPL
2023/11/3 1:59,175.76,175.78,175.73,175.73,36236288,206412,AAPL
2023/11/3 2:00,175.74,175.74,175.57,175.57,18455552,105284,AAPL
2023/11/3 2:01,175.57,175.57,175.49,175.49,15663104,89412,AAPL
2023/11/3 2:02,175.46,175.49,175.44,175.49,9516032,54396,AAPL
2023/11/3 2:03,175.48,175.48,175.45,175.45,7192576,41120,AAPL
2023/11/3 2:04,175.45,175.45,175.36,175.36,13052928,74532,AAPL
2023/11/3 2:05,175.34,175.35,175.28,175.35,14330880,81888,AAPL
2023/11/3 2:06,175.31,175.35,175.31,175.35,15003648,85808,AAPL
2023/11/3 2:07,175.3,175.3,175.17,175.2,25137152,143616,AAPL
2023/11/3 2:08,175.15,175.15,175.07,175.1,17895424,102368,AAPL
2023/11/3 2:09,175.13,175.2,175.12,175.18,16635904,95084,AAPL
2023/11/3 2:10,175.18,175.23,175.15,175.23,14381056,82212,AAPL
2023/11/3 2:11,175.2,175.29,175.2,175.29,20140032,115112,AAPL
2023/11/3 2:12,175.29,175.46,175.29,175.46,22382592,127876,AAPL
2023/11/3 2:13,175.44,175.51,175.44,175.51,18897920,107864,AAPL
2023/11/3 2:14,175.5,175.52,175.47,175.48,22752256,129776,AAPL
2023/11/3 2:15,175.47,175.51,175.42,175.42,12946432,73932,AAPL
2023/11/3 2:16,175.47,175.51,175.42,175.42,9457664,54056,AAPL
2023/11/3 2:17,175.44,175.52,175.44,175.51,14522368,82936,AAPL
2023/11/3 2:18,175.5,175.54,175.47,175.53,6839296,39096,AAPL
2023/11/3 2:19,175.57,175.57,175.45,175.45,15424512,88040,AAPL
2023/11/3 2:20,175.47,175.51,175.44,175.51,16736256,95528,AAPL
2023/11/3 2:21,175.49,175.53,175.49,175.53,7563264,43160,AAPL
2023/11/3 2:22,175.55,175.55,175.49,175.55,17123328,97616,AAPL
2023/11/3 2:23,175.54,175.55,175.53,175.54,15426560,88040,AAPL
2023/11/3 2:24,175.54,175.56,175.5,175.56,10124288,57744,AAPL
2023/11/3 2:25,175.58,175.58,175.51,175.55,15294464,87276,AAPL
2023/11/3 2:26,175.57,175.57,175.51,175.52,10040320,57336,AAPL
2023/11/3 2:27,175.51,175.52,175.43,175.45,23001088,131324,AAPL
2023/11/3 2:28,175.47,175.59,175.47,175.57,16052224,91700,AAPL
2023/11/3 2:29,175.59,175.77,175.59,175.74,43974656,250524,AAPL
2023/11/3 2:30,175.79,175.81,175.79,175.79,20961280,119324,AAPL
2023/11/3 2:31,175.76,175.79,175.76,175.76,13145088,74936,AAPL
2023/11/3 2:32,175.74,175.81,175.74,175.81,20212736,115204,AAPL
2023/11/3 2:33,175.78,175.79,175.76,175.77,9403392,53596,AAPL
2023/11/3 2:34,175.71,175.76,175.69,175.76,14315520,81652,AAPL
2023/11/3 2:35,175.8,175.84,175.79,175.84,17339392,98800,AAPL
2023/11/3 2:36,175.78,175.84,175.78,175.8,17929216,102156,AAPL
2023/11/3 2:37,175.84,175.84,175.82,175.83,13920256,79376,AAPL
2023/11/3 2:38,175.79,175.82,175.79,175.8,15596544,88876,AAPL
2023/11/3 2:39,175.79,175.9,175.79,175.87,30795776,175296,AAPL
2023/11/3 2:40,175.82,175.87,175.8,175.87,9725952,55464,AAPL
2023/11/3 2:41,175.88,175.96,175.88,175.93,17943552,102104,AAPL
2023/11/3 2:42,175.94,175.96,175.92,175.92,15200256,86536,AAPL
2023/11/3 2:43,175.95,175.98,175.95,175.97,18501632,105276,AAPL
2023/11/3 2:44,175.98,176.01,175.95,176.01,34320384,195200,AAPL
2023/11/3 2:45,176.07,176.07,176.03,176.03,22536192,128180,AAPL
2023/11/3 2:46,176.03,176.09,176.02,176.05,13478912,76736,AAPL
2023/11/3 2:47,176.07,176.12,176.04,176.1,21600256,122840,AAPL
2023/11/3 2:48,176.11,176.13,176.07,176.07,22697984,129104,AAPL
2023/11/3 2:49,176.07,176.11,176.07,176.09,9477120,53892,AAPL
2023/11/3 2:50,176.12,176.18,176.12,176.15,19264512,109520,AAPL
2023/11/3 2:51,176.16,176.16,176.11,176.11,13083648,74444,AAPL
2023/11/3 2:52,176.14,176.14,176.05,176.06,13512704,76848,AAPL
2023/11/3 2:53,176.1,176.21,176.1,176.21,18777088,106804,AAPL
2023/11/3 2:54,176.21,176.23,176.21,176.22,26186752,148912,AAPL
2023/11/3 2:55,176.22,176.22,176.16,176.16,17524736,99624,AAPL
2023/11/3 2:56,176.15,176.15,176.13,176.15,11265024,64096,AAPL
2023/11/3 2:57,176.15,176.15,176.02,176.02,12402688,70576,AAPL
2023/11/3 2:58,176.01,176.01,175.95,175.95,21780480,123908,AAPL
2023/11/3 2:59,175.95,176.06,175.95,176.06,19769344,112560,AAPL
2023/11/3 3:00,176.1,176.12,176.08,176.12,12600320,71696,AAPL
2023/11/3 3:01,176.15,176.15,176.07,176.12,14002176,79680,AAPL
2023/11/3 3:02,176.06,176.07,176.03,176.05,14632960,83372,AAPL
2023/11/3 3:03,176.07,176.07,176.02,176.02,13546496,77140,AAPL
2023/11/3 3:04,176.04,176.09,176.04,176.07,10209280,58128,AAPL
2023/11/3 3:05,176.1,176.23,176.09,176.23,21663744,123152,AAPL
2023/11/3 3:06,176.26,176.29,176.26,176.29,17386496,98760,AAPL
2023/11/3 3:07,176.33,176.43,176.33,176.43,28057600,159296,AAPL
2023/11/3 3:08,176.45,176.45,176.41,176.41,19072000,108380,AAPL
2023/11/3 3:09,176.38,176.38,176.22,176.24,35063808,199244,AAPL
2023/11/3 3:10,176.14,176.18,176.1,176.1,25578496,145468,AAPL
2023/11/3 3:11,176.1,176.25,176.1,176.21,25992192,147816,AAPL
2023/11/3 3:12,176.23,176.23,176.17,176.18,20672512,117548,AAPL
2023/11/3 3:13,176.14,176.17,176.09,176.17,30153728,171388,AAPL
2023/11/3 3:14,176.18,176.28,176.18,176.26,17724416,100676,AAPL
2023/11/3 3:15,176.26,176.38,176.26,176.38,23291904,132380,AAPL
2023/11/3 3:16,176.38,176.38,176.28,176.28,16268288,92476,AAPL
2023/11/3 3:17,176.29,176.32,176.24,176.24,12143616,69100,AAPL
2023/11/3 3:18,176.18,176.2,176.18,176.18,16141312,91812,AAPL
2023/11/3 3:19,176.17,176.18,176.14,176.17,16737280,95196,AAPL
2023/11/3 3:20,176.16,176.17,176.12,176.12,14124032,80380,AAPL
2023/11/3 3:21,176.13,176.15,176.12,176.13,19438592,110564,AAPL
2023/11/3 3:22,176.15,176.21,176.15,176.21,18339840,104260,AAPL
2023/11/3 3:23,176.2,176.2,176.13,176.16,10760192,61216,AAPL
2023/11/3 3:24,176.18,176.19,176.18,176.18,13283328,75572,AAPL
2023/11/3 3:25,176.15,176.17,176.12,176.12,14376960,81816,AAPL
2023/11/3 3:26,176.09,176.09,175.93,175.99,49615872,282216,AAPL
2023/11/3 3:27,176.05,176.05,176.01,176.02,19311616,109892,AAPL
2023/11/3 3:28,175.99,176.02,175.95,175.95,25975808,147684,AAPL
2023/11/3 3:29,175.96,175.96,175.87,175.91,30985216,176316,AAPL
2023/11/3 3:30,175.95,176.03,175.95,176.03,17600512,100132,AAPL
2023/11/3 3:31,175.95,176.1,175.95,175.99,34575360,196628,AAPL
2023/11/3 3:32,175.98,176.04,175.98,176.04,16949248,96380,AAPL
2023/11/3 3:33,176.04,176.04,175.98,175.99,16351232,93084,AAPL
2023/11/3 3:34,176.02,176.14,176.02,176.14,18252800,103904,AAPL
2023/11/3 3:35,176.08,176.08,176.04,176.05,16332800,92852,AAPL
2023/11/3 3:36,176.06,176.07,176.01,176.07,14856192,84636,AAPL
2023/11/3 3:37,175.99,176.09,175.99,176.07,27042816,153712,AAPL
2023/11/3 3:38,176.07,176.2,176.07,176.2,21252096,120848,AAPL
2023/11/3 3:39,176.22,176.22,176.15,176.15,18342912,104296,AAPL
2023/11/3 3:40,176.16,176.17,176.13,176.17,12904448,73312,AAPL
2023/11/3 3:41,176.16,176.24,176.16,176.24,35227648,200184,AAPL
2023/11/3 3:42,176.22,176.22,176.16,176.16,23773184,135144,AAPL
2023/11/3 3:43,176.18,176.2,176.12,176.12,24028160,136556,AAPL
2023/11/3 3:44,176.13,176.23,176.13,176.23,22256640,126560,AAPL
2023/11/3 3:45,176.28,176.28,176.13,176.15,32048128,182188,AAPL
2023/11/3 3:46,176.11,176.26,176.11,176.22,29648896,168448,AAPL
2023/11/3 3:47,176.2,176.25,176.18,176.25,18097152,102788,AAPL
2023/11/3 3:48,176.23,176.26,176.22,176.26,16504832,93852,AAPL
2023/11/3 3:49,176.27,176.27,176.24,176.26,18186240,103340,AAPL
2023/11/3 3:50,176.23,176.33,176.23,176.33,41425920,235360,AAPL
2023/11/3 3:51,176.35,176.38,176.35,176.36,92584960,525240,AAPL
2023/11/3 3:52,176.31,176.45,176.31,176.43,40223744,228412,AAPL
2023/11/3 3:53,176.46,176.7,176.46,176.63,63314944,358912,AAPL
2023/11/3 3:54,176.66,176.66,176.6,176.64,52668416,298472,AAPL
2023/11/3 3:55,176.63,176.65,176.55,176.65,62046208,351896,AAPL
2023/11/3 3:56,176.65,176.65,176.53,176.62,48915456,277416,AAPL
2023/11/3 3:57,176.59,176.7,176.57,176.7,64165888,363888,AAPL
2023/11/3 3:58,176.69,176.75,176.69,176.74,64574464,365712,AAPL
2023/11/3 3:59,176.65,176.67,176.59,176.59,116285440,659000,AAPL
2023/11/3 4:00,176.66,176.85,174.96,176.65,1795981312,10168824,AAPL
2023/11/6 22:31,176.38,177.2,176.05,176.58,763991744,4326605,AAPL
2023/11/6 22:32,176.64,176.88,176.64,176.83,71663936,405360,AAPL
2023/11/6 22:33,177.04,177.09,176.9,176.99,100585024,568102,AAPL
2023/11/6 22:34,176.94,177.01,176.86,177.01,50222976,283837,AAPL
2023/11/6 22:35,176.95,177.34,176.9,177.28,48962688,276361,AAPL
2023/11/6 22:36,177.12,177.12,176.93,177.08,80532416,454930,AAPL
2023/11/6 22:37,177.28,177.63,177.28,177.62,87296768,491951,AAPL
2023/11/6 22:38,177.56,178,177.56,177.93,117252224,659268,AAPL
2023/11/6 22:39,177.93,177.95,177.87,177.94,58150528,326949,AAPL
2023/11/6 22:40,178.1,178.15,177.88,177.88,58524800,328765,AAPL
2023/11/6 22:41,177.95,177.95,177.73,177.73,67710720,380778,AAPL
2023/11/6 22:42,177.72,177.81,177.64,177.64,54356864,305840,AAPL
2023/11/6 22:43,177.69,177.96,177.69,177.96,65675904,369354,AAPL
2023/11/6 22:44,177.92,177.92,177.67,177.67,47036288,264557,AAPL
2023/11/6 22:45,177.67,177.88,177.67,177.76,54213760,304989,AAPL
2023/11/6 22:46,177.65,177.91,177.65,177.9,49066112,276003,AAPL
2023/11/6 22:47,177.92,178.14,177.9,178.11,57004544,320650,AAPL
2023/11/6 22:48,178.32,178.56,178.32,178.45,98840704,554681,AAPL
2023/11/6 22:49,178.43,178.43,178.1,178.1,68967296,387719,AAPL
2023/11/6 22:50,178.12,178.42,178.12,178.31,45202432,254359,AAPL
2023/11/6 22:51,178.37,178.58,178.37,178.5,63380480,355900,AAPL
2023/11/6 22:52,178.52,178.69,178.4,178.69,70030080,392276,AAPL
2023/11/6 22:53,178.48,178.57,178.41,178.41,48390144,269798,AAPL
2023/11/6 22:54,178.48,178.48,178.36,178.4,44847872,250015,AAPL
2023/11/6 22:55,178.41,178.6,178.41,178.59,31546624,175404,AAPL
2023/11/6 22:56,178.64,178.64,178.32,178.32,43945728,244794,AAPL
2023/11/6 22:57,178.33,178.46,178.33,178.46,35475456,197658,AAPL
2023/11/6 22:58,178.41,178.62,178.41,178.58,31873536,177357,AAPL
2023/11/6 22:59,178.51,178.71,178.51,178.59,41599232,231725,AAPL
2023/11/6 23:00,178.62,178.62,178.5,178.59,32344064,180026,AAPL
2023/11/6 23:01,178.63,178.74,178.63,178.74,50722816,282659,AAPL
2023/11/6 23:02,178.83,178.83,178.61,178.61,55516672,309369,AAPL
2023/11/6 23:03,178.47,178.47,178.33,178.34,42596608,237748,AAPL
2023/11/6 23:04,178.3,178.33,178.2,178.2,54004480,301852,AAPL
2023/11/6 23:05,178.17,178.33,178.17,178.33,28928768,161178,AAPL
2023/11/6 23:06,178.46,178.49,178.35,178.35,41164800,229810,AAPL
2023/11/6 23:07,178.3,178.41,178.27,178.41,23302656,129653,AAPL
2023/11/6 23:08,178.47,178.54,178.47,178.54,30913792,172139,AAPL
2023/11/6 23:09,178.51,178.51,178.3,178.3,29121280,162330,AAPL
2023/11/6 23:10,178.28,178.54,178.28,178.45,31335424,174814,AAPL
2023/11/6 23:11,178.39,178.4,178.23,178.23,23337472,129972,AAPL
2023/11/6 23:12,178.22,178.22,178.07,178.07,43883520,245267,AAPL
2023/11/6 23:13,178.1,178.21,178.09,178.09,29837312,166311,AAPL
2023/11/6 23:14,178.06,178.15,178,178,49237504,275289,AAPL
2023/11/6 23:15,177.95,178.07,177.95,178.07,30500864,170202,AAPL
2023/11/6 23:16,178.19,178.19,178.1,178.18,24793600,138124,AAPL
2023/11/6 23:17,178.16,178.25,178.16,178.24,35288832,196998,AAPL
2023/11/6 23:18,178.21,178.23,178.15,178.23,25719808,143614,AAPL
2023/11/6 23:19,178.26,178.26,178.12,178.12,28644352,159952,AAPL
2023/11/6 23:20,178.12,178.21,178.08,178.2,27370496,152666,AAPL
2023/11/6 23:21,178.18,178.33,178.18,178.33,24231936,134898,AAPL
2023/11/6 23:22,178.24,178.24,178.1,178.18,30712064,171118,AAPL
2023/11/6 23:23,178.15,178.21,178.09,178.21,19508992,108286,AAPL
2023/11/6 23:24,178.27,178.32,178.09,178.14,39880448,222568,AAPL
2023/11/6 23:25,178.11,178.15,177.97,177.97,28272640,157544,AAPL
2023/11/6 23:26,178.01,178.06,177.99,178.02,24537088,136634,AAPL
2023/11/6 23:27,177.95,178.13,177.95,178.12,26213376,146074,AAPL
2023/11/6 23:28,178.23,178.27,178.22,178.26,26255616,146254,AAPL
2023/11/6 23:29,178.36,178.42,178.36,178.37,31212288,173982,AAPL
2023/11/6 23:30,178.41,178.41,178.26,178.26,18818304,104656,AAPL
2023/11/6 23:31,178.29,178.37,178.29,178.34,23564288,131376,AAPL
2023/11/6 23:32,178.22,178.34,178.22,178.34,16516096,91858,AAPL
2023/11/6 23:33,178.32,178.48,178.32,178.44,29378304,163834,AAPL
2023/11/6 23:34,178.42,178.42,178.31,178.31,17950208,99496,AAPL
2023/11/6 23:35,178.29,178.29,178.22,178.28,15380224,85140,AAPL
2023/11/6 23:36,178.31,178.45,178.31,178.42,16530176,91560,AAPL
2023/11/6 23:37,178.46,178.55,178.42,178.42,28425728,158160,AAPL
2023/11/6 23:38,178.46,178.52,178.46,178.52,15337728,84868,AAPL
