,时间,开盘,收盘,最高,最低,成交量,成交额,最新价
1679,2023-11-03 23:25:00,366.21,366.16,366.28,366.1,123970,45368276.0,365.871
1680,2023-11-03 23:26:00,366.2,366.21,366.28,366.15,47133,17262496.0,365.872
1681,2023-11-03 23:27:00,366.21,366.31,366.34,366.12,115740,42387045.0,365.874
1682,2023-11-03 23:28:00,366.31,366.31,366.33,366.2,29980,10982633.0,365.874
1683,2023-11-03 23:29:00,366.29,366.26,366.34,366.22,79861,29243475.0,365.875
1684,2023-11-03 23:30:00,366.26,366.04,366.3,365.98,52146,19092399.0,365.876
1685,2023-11-03 23:31:00,366.04,366.37,366.37,366.01,126482,46328481.0,365.878
1686,2023-11-03 23:32:00,366.38,366.7,366.73,366.38,311751,114278575.0,365.888
1687,2023-11-03 23:33:00,366.7,366.69,366.77,366.61,298889,109459252.0,365.893
1688,2023-11-03 23:34:00,366.69,366.7,366.77,366.61,96956,35578580.0,365.897
1689,2023-11-03 23:35:00,366.69,366.83,366.83,366.67,54394,19964711.0,365.9
1690,2023-11-03 23:36:00,366.83,366.87,366.93,366.8,73624,27044507.0,365.905
1691,2023-11-03 23:37:00,366.87,366.76,366.88,366.74,56432,20732190.0,365.908
1692,2023-11-03 23:38:00,366.76,366.75,366.89,366.74,107961,39604950.0,365.913
1693,2023-11-03 23:39:00,366.76,366.9,366.91,366.71,68476,25132470.0,365.916
1694,2023-11-03 23:40:00,366.9,366.84,366.91,366.81,48729,17880432.0,365.918
1695,2023-11-03 23:41:00,366.84,366.75,366.9,366.69,102942,37774853.0,365.923
1696,2023-11-03 23:42:00,366.75,366.79,366.86,366.75,47568,17444765.0,365.924
1697,2023-11-03 23:43:00,366.79,366.68,366.79,366.65,661555,242119392.0,365.926
1698,2023-11-03 23:44:00,366.67,366.72,366.74,366.61,79476,29162908.0,365.929
1699,2023-11-03 23:45:00,366.72,366.88,366.91,366.7,101637,37299077.0,365.934
1700,2023-11-03 23:46:00,366.88,366.85,366.88,366.75,92723,34025807.0,365.938
1701,2023-11-03 23:47:00,366.85,366.98,366.99,366.83,57834,21224567.0,365.94
1702,2023-11-03 23:48:00,366.98,366.9,366.99,366.86,64715,23742621.0,365.943
1703,2023-11-03 23:49:00,366.9,366.94,367.03,366.81,77526,28450124.0,365.946
1704,2023-11-03 23:50:00,366.94,366.97,367.08,366.94,75643,27805664.0,365.951
1705,2023-11-03 23:51:00,366.97,367.23,367.24,366.97,183533,67402777.0,365.961
1706,2023-11-03 23:52:00,367.23,367.19,367.23,367.09,155388,57081497.0,365.97
1707,2023-11-03 23:53:00,367.19,367.2,367.28,367.16,96276,35379284.0,365.976
1708,2023-11-03 23:54:00,367.2,367.19,367.23,367.15,78242,28768070.0,365.981
1709,2023-11-03 23:55:00,367.18,366.98,367.22,366.96,80006,29404874.0,365.986
1710,2023-11-03 23:56:00,366.98,366.94,367.04,366.84,94735,34790210.0,365.991
1711,2023-11-03 23:57:00,366.94,367.04,367.06,366.94,104084,38256852.0,365.997
1712,2023-11-03 23:58:00,367.04,367.23,367.27,367.04,81897,30104860.0,366.002
1713,2023-11-03 23:59:00,367.23,367.11,367.24,367.08,53233,19560711.0,366.006
1714,2023-11-04 00:00:00,367.11,366.97,367.12,366.93,213382,78283659.0,366.013
1715,2023-11-04 00:01:00,366.98,366.98,367.01,366.91,66911,24556263.0,366.015
1716,2023-11-04 00:02:00,366.98,367.02,367.11,366.97,57741,21201697.0,366.018
1717,2023-11-04 00:03:00,367.02,367.1,367.12,366.93,85148,31274432.0,366.022
1718,2023-11-04 00:04:00,367.11,366.83,367.11,366.83,50854,18670000.0,366.024
1719,2023-11-04 00:05:00,366.83,366.83,366.9,366.79,47206,17334042.0,366.027
1720,2023-11-04 00:06:00,366.83,366.85,366.96,366.83,61972,22746912.0,366.029
1721,2023-11-04 00:07:00,366.87,367.08,367.08,366.87,48248,17719157.0,366.031
1722,2023-11-04 00:08:00,367.08,367.02,367.12,366.96,49607,18215372.0,366.034
1723,2023-11-04 00:09:00,367.02,367.15,367.21,366.96,70079,25772317.0,366.038
1724,2023-11-04 00:10:00,367.15,367.18,367.21,367.09,48927,17974781.0,366.041
1725,2023-11-04 00:11:00,367.18,367.23,367.26,367.15,42149,15495483.0,366.043
1726,2023-11-04 00:12:00,367.23,367.23,367.31,367.19,68614,25209176.0,366.047
1727,2023-11-04 00:13:00,367.22,367.34,367.34,367.21,42255,15547437.0,366.05
1728,2023-11-04 00:14:00,367.34,367.3,367.38,367.22,63966,23505450.0,366.053
1729,2023-11-04 00:15:00,367.3,367.39,367.44,367.3,82388,30306806.0,366.059
1730,2023-11-04 00:16:00,367.39,367.51,367.52,367.36,82662,30409131.0,366.065
1731,2023-11-04 00:17:00,367.51,367.53,367.54,367.42,82216,30238218.0,366.07
1732,2023-11-04 00:18:00,367.53,367.54,367.58,367.48,104351,38368611.0,366.076
1733,2023-11-04 00:19:00,367.54,367.61,367.75,367.54,295042,108656425.0,366.1
1734,2023-11-04 00:20:00,367.61,367.66,367.67,367.47,58244,21440698.0,366.105
1735,2023-11-04 00:21:00,367.66,367.66,367.71,367.63,41783,15407048.0,366.109
1736,2023-11-04 00:22:00,367.64,367.49,367.64,367.47,248613,91368145.0,366.122
1737,2023-11-04 00:23:00,367.48,367.76,367.77,367.48,87497,32217977.0,366.128
1738,2023-11-04 00:24:00,367.76,367.8,367.85,367.7,104037,38259102.0,366.134
1739,2023-11-04 00:25:00,367.8,367.86,367.92,367.8,97860,36029081.0,366.142
1740,2023-11-04 00:26:00,367.86,367.86,367.88,367.79,108270,39850332.0,366.149
1741,2023-11-04 00:27:00,367.86,367.96,368.02,367.82,178498,65665411.0,366.16
1742,2023-11-04 00:28:00,367.97,367.98,367.98,367.93,145086,53453520.0,366.172
1743,2023-11-04 00:29:00,367.98,368.07,368.1,367.98,204564,75383096.0,366.189
1744,2023-11-04 00:30:00,368.06,367.93,368.12,367.91,109783,40445849.0,366.198
1745,2023-11-04 00:31:00,367.93,368.11,368.11,367.9,131142,48330869.0,366.208
1746,2023-11-04 00:32:00,368.11,368.11,368.14,368.03,91882,33911551.0,366.218
1747,2023-11-04 00:33:00,368.11,368.14,368.16,368.09,94944,34980095.0,366.225
1748,2023-11-04 00:34:00,368.14,368.05,368.14,367.97,110381,40650963.0,366.233
1749,2023-11-04 00:35:00,368.06,368.17,368.19,368.06,117318,43207609.0,366.241
1750,2023-11-04 00:36:00,368.17,368.13,368.18,368.07,144893,53264851.0,366.248
1751,2023-11-04 00:37:00,368.13,368.13,368.15,368.11,53579,19773540.0,366.253
1752,2023-11-04 00:38:00,368.13,368.07,368.15,367.99,94102,34681646.0,366.261
1753,2023-11-04 00:39:00,368.07,367.96,368.09,367.95,137216,50607110.0,366.273
1754,2023-11-04 00:40:00,367.97,368.06,368.07,367.94,77067,28380581.0,366.278
1755,2023-11-04 00:41:00,368.06,368.1,368.12,368.05,79611,29401749.0,366.286
1756,2023-11-04 00:42:00,368.1,367.95,368.11,367.95,346800,127164549.0,366.291
1757,2023-11-04 00:43:00,367.95,368.0,368.02,367.9,60159,22167621.0,366.295
1758,2023-11-04 00:44:00,368.01,367.96,368.02,367.9,44785,16480027.0,366.298
1759,2023-11-04 00:45:00,367.96,367.97,368.05,367.9,113815,41873825.0,366.304
1760,2023-11-04 00:46:00,367.97,367.95,367.97,367.85,81823,30141028.0,366.309
1761,2023-11-04 00:47:00,367.96,368.03,368.03,367.88,42337,15573074.0,366.312
1762,2023-11-04 00:48:00,368.03,368.01,368.05,367.9,34148,12569192.0,366.314
1763,2023-11-04 00:49:00,368.01,367.88,368.01,367.88,43872,16150300.0,366.316
1764,2023-11-04 00:50:00,367.88,367.87,367.95,367.85,39228,14435719.0,366.318
1765,2023-11-04 00:51:00,367.86,367.94,367.98,367.83,37383,13774476.0,366.321
1766,2023-11-04 00:52:00,367.94,368.03,368.03,367.94,51357,18921206.0,366.325
1767,2023-11-04 00:53:00,368.02,368.04,368.12,368.0,121192,44688710.0,366.334
1768,2023-11-04 00:54:00,368.03,368.0,368.04,367.91,48419,17829877.0,366.337
1769,2023-11-04 00:55:00,368.0,367.88,368.03,367.88,73290,26990909.0,366.342
1770,2023-11-04 00:56:00,367.89,367.87,368.0,367.86,113012,41477738.0,366.344
1771,2023-11-04 00:57:00,367.86,367.97,367.99,367.86,37752,13895147.0,366.346
1772,2023-11-04 00:58:00,367.97,367.97,368.04,367.92,42013,15487439.0,366.35
1773,2023-11-04 00:59:00,367.97,367.97,368.08,367.97,69198,25470534.0,366.353
1774,2023-11-04 01:00:00,367.96,368.02,368.08,367.96,31610,11631809.0,366.355
1775,2023-11-04 01:01:00,368.02,368.03,368.04,367.88,75691,27889947.0,366.36
1776,2023-11-04 01:02:00,368.04,368.11,368.17,368.03,102083,37640998.0,366.368
1777,2023-11-04 01:03:00,368.11,368.04,368.14,368.03,87262,32203536.0,366.376
1778,2023-11-04 01:04:00,368.04,367.89,368.04,367.8,86798,31987620.0,366.382
1779,2023-11-04 01:05:00,367.89,368.11,368.12,367.89,42987,15830390.0,366.384
1780,2023-11-04 01:06:00,368.11,368.08,368.16,368.06,38476,14174118.0,366.387
1781,2023-11-04 01:07:00,368.07,368.1,368.15,368.06,79432,29372752.0,366.395
1782,2023-11-04 01:08:00,368.11,368.05,368.19,368.05,62152,22909789.0,366.4
1783,2023-11-04 01:09:00,368.05,368.08,368.08,367.92,242200,88809618.0,366.402
1784,2023-11-04 01:10:00,368.08,367.95,368.1,367.94,237569,87108517.0,366.404
1785,2023-11-04 01:11:00,367.95,367.92,368.02,367.87,136349,50087860.0,366.408
1786,2023-11-04 01:12:00,367.94,367.93,367.96,367.82,67933,25020411.0,366.412
1787,2023-11-04 01:13:00,367.92,367.82,367.94,367.81,78633,28968896.0,366.417
1788,2023-11-04 01:14:00,367.82,367.83,367.86,367.66,157890,58108745.0,366.425
1789,2023-11-04 01:15:00,367.83,367.68,367.86,367.68,30546,11250365.0,366.426
1790,2023-11-04 01:16:00,367.68,367.66,367.79,367.6,85764,31551724.0,366.43
1791,2023-11-04 01:17:00,367.66,367.94,367.94,367.66,142002,52243929.0,366.437
1792,2023-11-04 01:18:00,367.94,367.82,367.97,367.81,70207,25875351.0,366.441
1793,2023-11-04 01:19:00,367.82,367.85,367.9,367.76,53598,19710507.0,366.443
1794,2023-11-04 01:20:00,367.86,367.75,367.88,367.69,51395,18918529.0,366.446
1795,2023-11-04 01:21:00,367.78,367.8,367.8,367.71,68562,25230364.0,366.449
1796,2023-11-04 01:22:00,367.8,367.65,367.8,367.61,46318,17041209.0,366.451
1797,2023-11-04 01:23:00,367.65,367.66,367.72,367.59,139778,51344954.0,366.455
1798,2023-11-04 01:24:00,367.66,367.32,367.67,367.32,154886,56904208.0,366.459
1799,2023-11-04 01:25:00,367.32,367.38,367.44,367.29,53111,19533318.0,366.461
1800,2023-11-04 01:26:00,367.38,367.36,367.41,367.29,46504,17089206.0,366.463
1801,2023-11-04 01:27:00,367.36,367.38,367.41,367.29,27176,9989520.0,366.464
1802,2023-11-04 01:28:00,367.38,367.42,367.46,367.35,34072,12528425.0,366.465
1803,2023-11-04 01:29:00,367.45,367.46,367.54,367.41,131452,48255290.0,366.467
1804,2023-11-04 01:30:00,367.46,367.58,367.59,367.38,69182,25446793.0,366.47
1805,2023-11-04 01:31:00,367.58,367.68,367.79,367.57,135061,49689950.0,366.476
1806,2023-11-04 01:32:00,367.68,367.81,367.89,367.68,84037,30992299.0,366.482
1807,2023-11-04 01:33:00,367.81,367.91,367.92,367.76,51314,18869116.0,366.484
1808,2023-11-04 01:34:00,367.91,367.77,367.92,367.75,95271,35049589.0,366.488
1809,2023-11-04 01:35:00,367.78,367.88,367.9,367.77,82803,30468110.0,366.491
1810,2023-11-04 01:36:00,367.89,367.71,367.89,367.68,54907,20211888.0,366.494
1811,2023-11-04 01:37:00,367.71,367.75,367.78,367.67,20853,7668209.0,366.495
1812,2023-11-04 01:38:00,367.75,367.74,367.81,367.7,52880,19427737.0,366.496
1813,2023-11-04 01:39:00,367.74,367.74,367.82,367.71,36498,13437550.0,366.498
1814,2023-11-04 01:40:00,367.75,367.8,367.83,367.73,37336,13736033.0,366.499
1815,2023-11-04 01:41:00,367.8,367.69,367.83,367.68,59011,21709734.0,366.502
1816,2023-11-04 01:42:00,367.7,367.6,367.74,367.6,60811,22370281.0,366.504
1817,2023-11-04 01:43:00,367.6,367.48,367.61,367.43,86377,31767061.0,366.507
1818,2023-11-04 01:44:00,367.47,367.45,367.49,367.42,68948,25376448.0,366.51
1819,2023-11-04 01:45:00,367.45,367.44,367.47,367.4,59271,21800194.0,366.513
1820,2023-11-04 01:46:00,367.44,367.53,367.61,367.42,70073,25752900.0,366.515
1821,2023-11-04 01:47:00,367.53,367.5,367.54,367.39,49830,18316545.0,366.516
1822,2023-11-04 01:48:00,367.5,367.55,367.56,367.47,63425,23314726.0,366.518
1823,2023-11-04 01:49:00,367.55,367.58,367.58,367.5,45261,16645141.0,366.52
1824,2023-11-04 01:50:00,367.58,367.65,367.68,367.58,65372,24040490.0,366.522
1825,2023-11-04 01:51:00,367.64,367.66,367.68,367.61,42050,15487864.0,366.524
1826,2023-11-04 01:52:00,367.66,367.59,367.68,367.58,59383,21787559.0,366.525
1827,2023-11-04 01:53:00,367.59,367.66,367.74,367.54,84532,31090042.0,366.528
1828,2023-11-04 01:54:00,367.67,367.74,367.76,367.67,49281,18128520.0,366.53
1829,2023-11-04 01:55:00,367.74,367.82,367.84,367.72,150366,55208081.0,366.532
1830,2023-11-04 01:56:00,367.82,368.03,368.03,367.82,109018,40111709.0,366.537
1831,2023-11-04 01:57:00,368.01,368.08,368.1,368.0,105943,38999530.0,366.542
1832,2023-11-04 01:58:00,368.08,368.19,368.28,368.08,126690,46717726.0,366.549
1833,2023-11-04 01:59:00,368.2,368.28,368.42,368.19,157828,58189630.0,366.559
1834,2023-11-04 02:00:00,368.28,368.13,368.29,368.11,113308,41771964.0,366.566
1835,2023-11-04 02:01:00,368.11,367.98,368.15,367.97,64103,23635283.0,366.569
1836,2023-11-04 02:02:00,367.98,368.0,368.06,367.87,94755,34960344.0,366.576
1837,2023-11-04 02:03:00,368.0,368.01,368.05,367.95,43363,15993345.0,366.578
1838,2023-11-04 02:04:00,368.01,367.95,368.04,367.95,37946,13976872.0,366.58
1839,2023-11-04 02:05:00,367.95,367.97,368.01,367.88,34870,12859385.0,366.582
1840,2023-11-04 02:06:00,367.97,368.01,368.02,367.93,50055,18456510.0,366.585
1841,2023-11-04 02:07:00,368.01,367.83,368.01,367.76,68676,25322062.0,366.589
1842,2023-11-04 02:08:00,367.83,367.69,367.83,367.6,59393,21853373.0,366.592
1843,2023-11-04 02:09:00,367.71,367.92,367.93,367.7,73232,26961952.0,366.595
1844,2023-11-04 02:10:00,367.92,367.96,367.97,367.88,32682,12048243.0,366.597
1845,2023-11-04 02:11:00,367.96,367.95,367.98,367.88,56072,20615354.0,366.598
1846,2023-11-04 02:12:00,367.95,368.11,368.11,367.9,45903,16906236.0,366.6
1847,2023-11-04 02:13:00,368.11,368.08,368.14,368.03,27689,10197760.0,366.602
1848,2023-11-04 02:14:00,368.08,368.12,368.17,368.02,40207,14815960.0,366.604
1849,2023-11-04 02:15:00,368.12,368.11,368.15,368.05,31910,11756179.0,366.605
1850,2023-11-04 02:16:00,368.11,368.06,368.24,368.06,66913,24651522.0,366.609
1851,2023-11-04 02:17:00,368.06,368.12,368.17,368.03,34189,12608987.0,366.611
1852,2023-11-04 02:18:00,368.14,368.15,368.17,368.09,24465,9007806.0,366.612
1853,2023-11-04 02:19:00,368.15,368.03,368.2,368.0,68702,25300591.0,366.615
1854,2023-11-04 02:20:00,368.01,368.13,368.14,368.01,56864,20924918.0,366.617
1855,2023-11-04 02:21:00,368.13,368.28,368.28,368.11,75837,27973942.0,366.622
1856,2023-11-04 02:22:00,368.28,368.32,368.33,368.2,71461,26366246.0,366.626
1857,2023-11-04 02:23:00,368.31,368.17,368.32,368.11,67692,24982718.0,366.631
1858,2023-11-04 02:24:00,368.17,368.19,368.2,368.07,273306,100345571.0,366.634
1859,2023-11-04 02:25:00,368.19,368.05,368.19,368.03,43167,15905628.0,366.637
1860,2023-11-04 02:26:00,368.05,368.03,368.13,367.99,30948,11417418.0,366.638
1861,2023-11-04 02:27:00,368.03,368.0,368.08,367.99,39564,14559945.0,366.64
1862,2023-11-04 02:28:00,368.0,368.21,368.24,367.99,69635,25662356.0,366.643
1863,2023-11-04 02:29:00,368.21,368.35,368.36,368.19,65671,24224906.0,366.647
1864,2023-11-04 02:30:00,368.35,368.48,368.48,368.35,104430,38547923.0,366.654
1865,2023-11-04 02:31:00,368.48,368.33,368.48,368.33,65130,24031838.0,366.658
1866,2023-11-04 02:32:00,368.33,368.29,368.34,368.26,44910,16553302.0,366.661
1867,2023-11-04 02:33:00,368.29,368.27,368.33,368.24,38100,14051843.0,366.663
1868,2023-11-04 02:34:00,368.28,368.31,368.32,368.18,48122,17756705.0,366.666
1869,2023-11-04 02:35:00,368.31,368.38,368.41,368.31,66428,24516576.0,366.67
1870,2023-11-04 02:36:00,368.38,368.27,368.38,368.25,52349,19295919.0,366.673
1871,2023-11-04 02:37:00,368.27,368.38,368.42,368.27,47664,17555771.0,366.675
1872,2023-11-04 02:38:00,368.38,368.33,368.41,368.31,44457,16384529.0,366.677
1873,2023-11-04 02:39:00,368.33,368.47,368.57,368.33,124949,46060321.0,366.683
1874,2023-11-04 02:40:00,368.47,368.5,368.55,368.36,63317,23381783.0,366.688
1875,2023-11-04 02:41:00,368.51,368.57,368.61,368.48,69596,25661914.0,366.691
1876,2023-11-04 02:42:00,368.57,368.43,368.62,368.41,413431,153077788.0,366.729
1877,2023-11-04 02:43:00,368.43,368.64,368.66,368.43,104116,38383280.0,366.735
1878,2023-11-04 02:44:00,368.64,368.57,368.67,368.55,131966,48745268.0,366.744
1879,2023-11-04 02:45:00,368.57,368.58,368.72,368.56,51989,19173578.0,366.746
1880,2023-11-04 02:46:00,368.58,368.57,368.62,368.52,42172,15545326.0,366.748
1881,2023-11-04 02:47:00,368.57,368.6,368.64,368.47,91283,33658265.0,366.753
1882,2023-11-04 02:48:00,368.6,368.5,368.6,368.42,38337,14133561.0,366.755
1883,2023-11-04 02:49:00,368.49,368.55,368.58,368.47,40060,14760580.0,366.757
1884,2023-11-04 02:50:00,368.56,368.67,368.73,368.55,102928,37917893.0,366.761
1885,2023-11-04 02:51:00,368.67,368.67,368.72,368.64,61097,22547882.0,366.764
1886,2023-11-04 02:52:00,368.67,368.59,368.71,368.56,72865,26865290.0,366.768
1887,2023-11-04 02:53:00,368.6,368.71,368.72,368.58,40340,14896354.0,366.771
1888,2023-11-04 02:54:00,368.71,368.7,368.74,368.68,38443,14193258.0,366.773
1889,2023-11-04 02:55:00,368.69,368.7,368.74,368.64,40962,15120914.0,366.775
1890,2023-11-04 02:56:00,368.7,368.7,368.77,368.68,39513,14591567.0,366.778
1891,2023-11-04 02:57:00,368.7,368.61,368.72,368.58,43045,15870038.0,366.78
1892,2023-11-04 02:58:00,368.61,368.54,368.61,368.54,75423,27793346.0,366.783
1893,2023-11-04 02:59:00,368.54,368.63,368.71,368.54,73984,27271344.0,366.787
1894,2023-11-04 03:00:00,368.63,368.66,368.72,368.63,80676,29703875.0,366.789
1895,2023-11-04 03:01:00,368.66,368.67,368.71,368.56,43371,16004489.0,366.792
1896,2023-11-04 03:02:00,368.67,368.67,368.69,368.61,35084,12935294.0,366.794
1897,2023-11-04 03:03:00,368.67,368.68,368.78,368.64,104889,38668066.0,366.798
1898,2023-11-04 03:04:00,368.68,368.78,368.79,368.68,46834,17290783.0,366.801
1899,2023-11-04 03:05:00,368.78,368.91,368.91,368.77,98780,36411043.0,366.806
1900,2023-11-04 03:06:00,368.9,368.93,368.97,368.88,97230,35886187.0,366.811
1901,2023-11-04 03:07:00,368.93,369.0,369.02,368.92,133113,49163164.0,366.819
1902,2023-11-04 03:08:00,369.0,368.97,369.02,368.95,57058,21074761.0,366.823
1903,2023-11-04 03:09:00,368.97,368.84,368.99,368.66,242846,89557524.0,366.835
1904,2023-11-04 03:10:00,368.83,368.57,368.83,368.57,116124,42833926.0,366.84
1905,2023-11-04 03:11:00,368.57,368.69,368.75,368.57,66474,24524222.0,366.844
1906,2023-11-04 03:12:00,368.69,368.56,368.7,368.54,72615,26772874.0,366.847
1907,2023-11-04 03:13:00,368.55,368.49,368.6,368.34,214266,78920329.0,366.855
1908,2023-11-04 03:14:00,368.49,368.62,368.64,368.48,156111,57761162.0,366.867
1909,2023-11-04 03:15:00,368.62,368.71,368.77,368.62,84621,31226510.0,366.871
1910,2023-11-04 03:16:00,368.71,368.58,368.72,368.57,36184,13341743.0,366.873
1911,2023-11-04 03:17:00,368.58,368.51,368.6,368.49,70703,26063813.0,366.876
1912,2023-11-04 03:18:00,368.51,368.44,368.52,368.41,91290,33640257.0,366.879
1913,2023-11-04 03:19:00,368.44,368.47,368.49,368.41,71691,26430865.0,366.882
1914,2023-11-04 03:20:00,368.47,368.38,368.47,368.36,64764,23905684.0,366.886
1915,2023-11-04 03:21:00,368.38,368.33,368.4,368.25,103975,38317777.0,366.89
1916,2023-11-04 03:22:00,368.33,368.43,368.46,368.29,107532,39614258.0,366.894
1917,2023-11-04 03:23:00,368.43,368.42,368.47,368.39,83408,30729918.0,366.897
1918,2023-11-04 03:24:00,368.42,368.35,368.51,368.35,73915,27242476.0,366.9
1919,2023-11-04 03:25:00,368.35,368.34,368.41,368.34,32072,11823912.0,366.901
1920,2023-11-04 03:26:00,368.34,368.27,368.36,368.25,311350,114412707.0,366.905
1921,2023-11-04 03:27:00,368.27,368.37,368.41,368.27,56639,20878617.0,366.908
1922,2023-11-04 03:28:00,368.37,368.29,368.39,368.29,54845,20222468.0,366.91
1923,2023-11-04 03:29:00,368.29,368.18,368.29,368.09,140046,51589270.0,366.915
1924,2023-11-04 03:30:00,368.19,368.25,368.26,368.15,106712,39312722.0,366.918
1925,2023-11-04 03:31:00,368.25,368.04,368.25,368.0,207778,76448386.0,366.923
1926,2023-11-04 03:32:00,368.04,368.06,368.06,367.94,122661,45156626.0,366.927
1927,2023-11-04 03:33:00,368.06,368.04,368.13,368.02,92833,34164428.0,366.929
1928,2023-11-04 03:34:00,368.04,368.13,368.21,367.99,234289,86460649.0,366.941
1929,2023-11-04 03:35:00,368.13,368.07,368.17,368.02,87826,32322982.0,366.943
1930,2023-11-04 03:36:00,368.08,368.02,368.09,367.98,87290,32117670.0,366.945
1931,2023-11-04 03:37:00,368.02,368.14,368.18,368.01,105959,38990524.0,366.947
1932,2023-11-04 03:38:00,368.14,368.27,368.31,368.12,106919,39353956.0,366.95
1933,2023-11-04 03:39:00,368.27,368.13,368.29,368.09,93892,34565854.0,366.953
1934,2023-11-04 03:40:00,368.13,368.21,368.23,368.13,66827,24608462.0,366.954
1935,2023-11-04 03:41:00,368.22,368.21,368.29,368.19,112502,41409166.0,366.957
1936,2023-11-04 03:42:00,368.21,368.14,368.23,368.14,78321,28826351.0,366.959
1937,2023-11-04 03:43:00,368.14,368.05,368.18,367.99,207206,76240324.0,366.964
1938,2023-11-04 03:44:00,368.05,368.11,368.12,368.02,109069,40126126.0,366.966
1939,2023-11-04 03:45:00,368.11,368.07,368.2,368.02,119426,43976763.0,366.97
1940,2023-11-04 03:46:00,368.07,368.02,368.08,367.95,119360,43943133.0,366.973
1941,2023-11-04 03:47:00,368.03,367.95,368.06,367.9,259365,95573203.0,366.981
1942,2023-11-04 03:48:00,367.95,367.96,367.98,367.91,81612,30049594.0,366.984
1943,2023-11-04 03:49:00,367.96,367.89,368.01,367.88,148872,54774463.0,366.987
1944,2023-11-04 03:50:00,367.89,367.89,367.95,367.77,213093,78346691.0,366.99
1945,2023-11-04 03:51:00,367.89,367.82,367.96,367.77,211909,77924452.0,366.993
1946,2023-11-04 03:52:00,367.82,367.82,367.92,367.74,192234,70702541.0,366.997
1947,2023-11-04 03:53:00,367.83,368.03,368.04,367.82,228216,83929931.0,367.001
1948,2023-11-04 03:54:00,368.03,368.01,368.07,367.9,419097,154532777.0,367.016
1949,2023-11-04 03:55:00,368.01,367.87,368.01,367.79,357014,131288532.0,367.022
1950,2023-11-04 03:56:00,367.87,367.81,367.88,367.76,421647,154918524.0,367.025
1951,2023-11-04 03:57:00,367.81,367.79,367.84,367.72,253113,93105178.0,367.029
1952,2023-11-04 03:58:00,367.79,367.82,367.96,367.78,256284,94246896.0,367.033
1953,2023-11-04 03:59:00,367.82,367.72,367.82,367.72,281175,103400037.0,367.037
1954,2023-11-04 04:00:00,367.72,367.71,367.92,367.71,5177965,1901201904.0,367.05
